size,assets,labels,avg_pairwise_corr,risk_multiplier_k,pass_pct,still_going_pct,median_days_to_pass,n_cohorts,per_asset_risk_pct,margin_cap_frac,n_trades_total,n_trades_rejected,pct_trades_rejected
3,EURUSD+NDX100+SPX500,NDX100/5min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | EURUSD/5min ss=300 (local_rank=6),-0.005,0.1198,47.3,0.9,12,319,"{'NDX100': 3.458, 'SPX500': 1.762, 'EURUSD': 6.283}",0.8,5485,3320,60.5
3,NDX100+SPX500+US30,NDX100/5min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | US30/5min ss=420 (local_rank=9),0.008,0.123,49.8,0.6,16,319,"{'NDX100': 3.551, 'SPX500': 1.809, 'US30': 2.333}",0.8,4198,2219,52.9
3,NDX100+SPX500+XAUUSD,NDX100/5min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | XAUUSD/5min ss=180 (local_rank=6),0.01,0.1619,47.3,0.6,16,319,"{'NDX100': 4.675, 'SPX500': 2.381, 'XAUUSD': 8.834}",0.8,5774,4190,72.6
3,NDX100+NDX100+SPX500,NDX100/5min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | NDX100/3min ss=420 (local_rank=6),0.032,0.0991,48.9,0.3,11,319,"{'NDX100': 1.405, 'SPX500': 1.458}",0.8,5010,1889,37.7
3,NDX100+SPX500+US30,NDX100/5min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | US30/1min ss=300 (local_rank=3),0.031,0.1579,50.8,0.6,16,319,"{'NDX100': 4.561, 'SPX500': 2.323, 'US30': 0.61}",0.8,2971,1410,47.5
3,GBPUSD+NDX100+SPX500,NDX100/5min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | GBPUSD/1min ss=300 (local_rank=6),-0.018,0.1233,48.0,0.6,11,319,"{'NDX100': 3.561, 'SPX500': 1.814, 'GBPUSD': 0.996}",0.8,5748,2399,41.7
3,NDX100+SPX500+XAUUSD,NDX100/5min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | XAUUSD/1min ss=300 (local_rank=6),0.015,0.1646,47.3,0.6,19,319,"{'NDX100': 4.753, 'SPX500': 2.421, 'XAUUSD': 1.863}",0.8,4151,2532,61.0
3,NDX100+SPX500+XAUUSD,NDX100/5min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | XAUUSD/1min ss=420 (local_rank=5),0.001,0.1379,48.3,0.3,15,319,"{'NDX100': 3.981, 'SPX500': 2.028, 'XAUUSD': 1.484}",0.8,5114,2217,43.4
3,GER40+NDX100+SPX500,NDX100/5min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | GER40/1min ss=420 (local_rank=6),0.012,0.1572,50.8,0.0,16,319,"{'NDX100': 4.541, 'SPX500': 2.313, 'GER40': 2.43}",0.8,3167,1540,48.6
3,GBPUSD+NDX100+US30,NDX100/5min ss=300 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7) | US30/5min ss=180 (local_rank=4),0.03,0.1204,51.8,0.6,12,313,"{'NDX100': 3.477, 'GBPUSD': 2.122, 'US30': 2.294}",0.8,4928,2582,52.4
3,EURUSD+GBPUSD+NDX100,NDX100/5min ss=300 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7) | EURUSD/5min ss=300 (local_rank=6),-0.007,0.1641,48.9,1.0,12,313,"{'NDX100': 4.74, 'GBPUSD': 2.893, 'EURUSD': 8.611}",0.8,5581,3773,67.6
3,GBPUSD+NDX100+US30,NDX100/5min ss=300 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7) | US30/5min ss=420 (local_rank=9),0.014,0.1616,50.8,0.6,12,313,"{'NDX100': 4.667, 'GBPUSD': 2.848, 'US30': 3.067}",0.8,4294,2450,57.1
3,GBPUSD+NDX100+XAUUSD,NDX100/5min ss=300 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7) | XAUUSD/5min ss=180 (local_rank=6),-0.001,0.1619,48.9,0.6,12,313,"{'NDX100': 4.675, 'GBPUSD': 2.853, 'XAUUSD': 8.834}",0.8,5870,3980,67.8
3,GBPUSD+NDX100+NDX100,NDX100/5min ss=300 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7) | NDX100/3min ss=420 (local_rank=6),0.051,0.105,51.1,0.3,11,313,"{'NDX100': 1.488, 'GBPUSD': 1.85}",0.8,5106,1755,34.4
3,GBPUSD+NDX100+US30,NDX100/5min ss=300 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7) | US30/1min ss=300 (local_rank=3),0.021,0.1671,51.1,0.0,15,313,"{'NDX100': 4.826, 'GBPUSD': 2.945, 'US30': 0.645}",0.8,3067,1232,40.2
3,GBPUSD+GBPUSD+NDX100,NDX100/5min ss=300 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7) | GBPUSD/1min ss=300 (local_rank=6),-0.002,0.1108,52.1,0.3,10,313,"{'NDX100': 3.2, 'GBPUSD': 0.895}",0.8,5844,1919,32.8
3,GBPUSD+NDX100+XAUUSD,NDX100/5min ss=300 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7) | XAUUSD/1min ss=300 (local_rank=6),0.008,0.1648,50.8,0.6,15,313,"{'NDX100': 4.761, 'GBPUSD': 2.905, 'XAUUSD': 1.866}",0.8,4247,2290,53.9
3,GBPUSD+NDX100+XAUUSD,NDX100/5min ss=300 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7) | XAUUSD/1min ss=420 (local_rank=5),-0.006,0.1535,49.2,0.3,11,313,"{'NDX100': 4.432, 'GBPUSD': 2.705, 'XAUUSD': 1.652}",0.8,5210,2137,41.0
3,GBPUSD+GER40+NDX100,NDX100/5min ss=300 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7) | GER40/1min ss=420 (local_rank=6),0.033,0.1618,49.8,0.0,12,313,"{'NDX100': 4.674, 'GBPUSD': 2.852, 'GER40': 2.501}",0.8,3263,1315,40.3
3,EURUSD+NDX100+US30,NDX100/5min ss=300 (local_rank=5) | US30/5min ss=180 (local_rank=4) | EURUSD/5min ss=300 (local_rank=6),-0.001,0.0875,51.4,0.3,10,313,"{'NDX100': 2.528, 'US30': 1.668, 'EURUSD': 4.593}",0.8,7424,3442,46.4
3,NDX100+US30+US30,NDX100/5min ss=300 (local_rank=5) | US30/5min ss=180 (local_rank=4) | US30/5min ss=420 (local_rank=9),0.016,0.0788,52.1,0.3,11,313,"{'NDX100': 2.275, 'US30': 1.495}",0.8,6137,2129,34.7
3,NDX100+US30+XAUUSD,NDX100/5min ss=300 (local_rank=5) | US30/5min ss=180 (local_rank=4) | XAUUSD/5min ss=180 (local_rank=6),0.01,0.0906,47.9,0.0,10,313,"{'NDX100': 2.616, 'US30': 1.726, 'XAUUSD': 4.942}",0.8,7713,3953,51.3
3,NDX100+NDX100+US30,NDX100/5min ss=300 (local_rank=5) | US30/5min ss=180 (local_rank=4) | NDX100/3min ss=420 (local_rank=6),0.039,0.0668,52.4,0.3,10,313,"{'NDX100': 0.947, 'US30': 1.273}",0.8,6949,1658,23.9
3,NDX100+US30+US30,NDX100/5min ss=300 (local_rank=5) | US30/5min ss=180 (local_rank=4) | US30/1min ss=300 (local_rank=3),0.022,0.0993,51.1,0.6,11,313,"{'NDX100': 2.867, 'US30': 0.383}",0.8,4910,1800,36.7
3,GBPUSD+NDX100+US30,NDX100/5min ss=300 (local_rank=5) | US30/5min ss=180 (local_rank=4) | GBPUSD/1min ss=300 (local_rank=6),-0.019,0.0741,50.5,0.3,10,313,"{'NDX100': 2.14, 'US30': 1.412, 'GBPUSD': 0.598}",0.8,7687,2044,26.6
3,NDX100+US30+XAUUSD,NDX100/5min ss=300 (local_rank=5) | US30/5min ss=180 (local_rank=4) | XAUUSD/1min ss=300 (local_rank=6),0.026,0.1021,48.2,0.3,11,313,"{'NDX100': 2.948, 'US30': 1.945, 'XAUUSD': 1.155}",0.8,6090,2776,45.6
3,NDX100+US30+XAUUSD,NDX100/5min ss=300 (local_rank=5) | US30/5min ss=180 (local_rank=4) | XAUUSD/1min ss=420 (local_rank=5),0.011,0.0832,49.5,0.3,11,313,"{'NDX100': 2.401, 'US30': 1.584, 'XAUUSD': 0.895}",0.8,7053,2136,30.3
3,GER40+NDX100+US30,NDX100/5min ss=300 (local_rank=5) | US30/5min ss=180 (local_rank=4) | GER40/1min ss=420 (local_rank=6),0.01,0.0954,50.5,0.0,11,313,"{'NDX100': 2.755, 'US30': 1.818, 'GER40': 1.475}",0.8,5106,1807,35.4
3,EURUSD+NDX100+US30,NDX100/5min ss=300 (local_rank=5) | EURUSD/5min ss=300 (local_rank=6) | US30/5min ss=420 (local_rank=9),0.003,0.0876,51.8,0.3,10,313,"{'NDX100': 2.53, 'EURUSD': 4.596, 'US30': 1.662}",0.8,6790,3214,47.3
3,EURUSD+NDX100+XAUUSD,NDX100/5min ss=300 (local_rank=5) | EURUSD/5min ss=300 (local_rank=6) | XAUUSD/5min ss=180 (local_rank=6),-0.012,0.0869,51.4,0.3,10,313,"{'NDX100': 2.509, 'EURUSD': 4.559, 'XAUUSD': 4.742}",0.8,8366,4402,52.6
3,EURUSD+NDX100+NDX100,NDX100/5min ss=300 (local_rank=5) | EURUSD/5min ss=300 (local_rank=6) | NDX100/3min ss=420 (local_rank=6),0.029,0.0881,48.6,0.3,10,313,"{'NDX100': 1.249, 'EURUSD': 4.623}",0.8,7602,3271,43.0
3,EURUSD+NDX100+US30,NDX100/5min ss=300 (local_rank=5) | EURUSD/5min ss=300 (local_rank=6) | US30/1min ss=300 (local_rank=3),0.005,0.0903,47.6,0.3,10,313,"{'NDX100': 2.608, 'EURUSD': 4.737, 'US30': 0.349}",0.8,5563,2344,42.1
3,EURUSD+GBPUSD+NDX100,NDX100/5min ss=300 (local_rank=5) | EURUSD/5min ss=300 (local_rank=6) | GBPUSD/1min ss=300 (local_rank=6),0.008,0.0883,49.5,0.3,10,313,"{'NDX100': 2.549, 'EURUSD': 4.631, 'GBPUSD': 0.713}",0.8,8340,3594,43.1
3,EURUSD+NDX100+XAUUSD,NDX100/5min ss=300 (local_rank=5) | EURUSD/5min ss=300 (local_rank=6) | XAUUSD/1min ss=300 (local_rank=6),0.011,0.0908,47.6,0.3,10,313,"{'NDX100': 2.623, 'EURUSD': 4.765, 'XAUUSD': 1.028}",0.8,6743,3267,48.5
3,EURUSD+NDX100+XAUUSD,NDX100/5min ss=300 (local_rank=5) | EURUSD/5min ss=300 (local_rank=6) | XAUUSD/1min ss=420 (local_rank=5),-0.026,0.0873,49.8,0.3,10,313,"{'NDX100': 2.522, 'EURUSD': 4.581, 'XAUUSD': 0.94}",0.8,7706,3141,40.8
3,EURUSD+GER40+NDX100,NDX100/5min ss=300 (local_rank=5) | EURUSD/5min ss=300 (local_rank=6) | GER40/1min ss=420 (local_rank=6),-0.001,0.0882,51.8,0.3,10,313,"{'NDX100': 2.548, 'EURUSD': 4.629, 'GER40': 1.364}",0.8,5759,2341,40.6
3,NDX100+US30+XAUUSD,NDX100/5min ss=300 (local_rank=5) | US30/5min ss=420 (local_rank=9) | XAUUSD/5min ss=180 (local_rank=6),-0.007,0.0906,47.6,0.3,11,313,"{'NDX100': 2.618, 'US30': 1.72, 'XAUUSD': 4.946}",0.8,7079,3521,49.7
3,NDX100+NDX100+US30,NDX100/5min ss=300 (local_rank=5) | US30/5min ss=420 (local_rank=9) | NDX100/3min ss=420 (local_rank=6),0.074,0.0694,51.1,0.3,11,313,"{'NDX100': 0.984, 'US30': 1.318}",0.8,6315,1864,29.5
3,NDX100+NDX100+US30,NDX100/5min ss=300 (local_rank=5) | US30/5min ss=420 (local_rank=9) | NDX100/3min ss=420 (local_rank=6),0.074,0.0787,47.6,0.3,11,313,"{'NDX100': 1.115, 'US30': 1.493}",0.8,6315,2157,34.2
3,NDX100+NDX100+US30,NDX100/5min ss=300 (local_rank=5) | US30/5min ss=420 (local_rank=9) | NDX100/3min ss=420 (local_rank=6),0.074,0.0897,48.9,0.3,11,313,"{'NDX100': 1.271, 'US30': 1.702}",0.8,6315,2474,39.2
3,NDX100+US30+US30,NDX100/5min ss=300 (local_rank=5) | US30/5min ss=420 (local_rank=9) | US30/1min ss=300 (local_rank=3),0.076,0.1169,50.5,0.6,12,313,"{'NDX100': 3.377, 'US30': 0.452}",0.8,4276,1732,40.5
3,GBPUSD+NDX100+US30,NDX100/5min ss=300 (local_rank=5) | US30/5min ss=420 (local_rank=9) | GBPUSD/1min ss=300 (local_rank=6),-0.019,0.0919,52.1,0.3,10,313,"{'NDX100': 2.655, 'US30': 1.744, 'GBPUSD': 0.742}",0.8,7053,2288,32.4
3,NDX100+US30+XAUUSD,NDX100/5min ss=300 (local_rank=5) | US30/5min ss=420 (local_rank=9) | XAUUSD/1min ss=300 (local_rank=6),0.004,0.0968,52.1,0.6,12,313,"{'NDX100': 2.794, 'US30': 1.836, 'XAUUSD': 1.095}",0.8,5456,2273,41.7
3,NDX100+US30+XAUUSD,NDX100/5min ss=300 (local_rank=5) | US30/5min ss=420 (local_rank=9) | XAUUSD/1min ss=420 (local_rank=5),0.018,0.0977,50.8,0.6,12,313,"{'NDX100': 2.82, 'US30': 1.853, 'XAUUSD': 1.052}",0.8,6419,2499,38.9
3,GER40+NDX100+US30,NDX100/5min ss=300 (local_rank=5) | US30/5min ss=420 (local_rank=9) | GER40/1min ss=420 (local_rank=6),0.056,0.1247,47.9,0.6,12,313,"{'NDX100': 3.6, 'US30': 2.366, 'GER40': 1.927}",0.8,4472,2010,44.9
3,NDX100+NDX100+XAUUSD,NDX100/5min ss=300 (local_rank=5) | XAUUSD/5min ss=180 (local_rank=6) | NDX100/3min ss=420 (local_rank=6),0.02,0.0829,48.9,0.3,10,313,"{'NDX100': 1.175, 'XAUUSD': 4.524}",0.8,7891,3246,41.1
3,NDX100+US30+XAUUSD,NDX100/5min ss=300 (local_rank=5) | XAUUSD/5min ss=180 (local_rank=6) | US30/1min ss=300 (local_rank=3),-0.002,0.1388,49.8,0.3,12,313,"{'NDX100': 4.008, 'XAUUSD': 7.573, 'US30': 0.536}",0.8,5852,3412,58.3
3,GBPUSD+NDX100+XAUUSD,NDX100/5min ss=300 (local_rank=5) | XAUUSD/5min ss=180 (local_rank=6) | GBPUSD/1min ss=300 (local_rank=6),-0.018,0.0862,51.1,0.3,10,313,"{'NDX100': 2.491, 'XAUUSD': 4.706, 'GBPUSD': 0.696}",0.8,8629,3447,39.9
3,NDX100+XAUUSD+XAUUSD,NDX100/5min ss=300 (local_rank=5) | XAUUSD/5min ss=180 (local_rank=6) | XAUUSD/1min ss=300 (local_rank=6),0.039,0.098,50.5,0.3,11,313,"{'NDX100': 2.829, 'XAUUSD': 1.109}",0.8,7032,3603,51.2
3,NDX100+XAUUSD+XAUUSD,NDX100/5min ss=300 (local_rank=5) | XAUUSD/5min ss=180 (local_rank=6) | XAUUSD/1min ss=420 (local_rank=5),0.005,0.0859,50.8,0.3,11,313,"{'NDX100': 2.481, 'XAUUSD': 0.925}",0.8,7995,3310,41.4
3,GER40+NDX100+XAUUSD,NDX100/5min ss=300 (local_rank=5) | XAUUSD/5min ss=180 (local_rank=6) | GER40/1min ss=420 (local_rank=6),-0.017,0.0939,51.1,0.0,11,313,"{'NDX100': 2.711, 'XAUUSD': 5.122, 'GER40': 1.451}",0.8,6048,2708,44.8
3,NDX100+NDX100+US30,NDX100/5min ss=300 (local_rank=5) | NDX100/3min ss=420 (local_rank=6) | US30/1min ss=300 (local_rank=3),0.052,0.0957,51.4,0.3,12,313,"{'NDX100': 1.357, 'US30': 0.37}",0.8,5088,1368,26.9
3,GBPUSD+NDX100+NDX100,NDX100/5min ss=300 (local_rank=5) | NDX100/3min ss=420 (local_rank=6) | GBPUSD/1min ss=300 (local_rank=6),0.039,0.0655,51.4,0.3,11,313,"{'NDX100': 0.929, 'GBPUSD': 0.529}",0.8,7865,1406,17.9
3,NDX100+NDX100+XAUUSD,NDX100/5min ss=300 (local_rank=5) | NDX100/3min ss=420 (local_rank=6) | XAUUSD/1min ss=300 (local_rank=6),0.043,0.0898,48.6,0.3,11,313,"{'NDX100': 1.272, 'XAUUSD': 1.016}",0.8,6268,2072,33.1
3,NDX100+NDX100+XAUUSD,NDX100/5min ss=300 (local_rank=5) | NDX100/3min ss=420 (local_rank=6) | XAUUSD/1min ss=420 (local_rank=5),0.035,0.0732,48.9,0.3,10,313,"{'NDX100': 1.037, 'XAUUSD': 0.788}",0.8,7231,1704,23.6
3,GER40+NDX100+NDX100,NDX100/5min ss=300 (local_rank=5) | NDX100/3min ss=420 (local_rank=6) | GER40/1min ss=420 (local_rank=6),0.069,0.0951,49.2,0.0,11,313,"{'NDX100': 1.348, 'GER40': 1.47}",0.8,5284,1535,29.0
3,GBPUSD+NDX100+US30,NDX100/5min ss=300 (local_rank=5) | US30/1min ss=300 (local_rank=3) | GBPUSD/1min ss=300 (local_rank=6),0.016,0.1132,51.4,0.3,11,313,"{'NDX100': 3.269, 'US30': 0.437, 'GBPUSD': 0.914}",0.8,5826,1781,30.6
3,NDX100+US30+XAUUSD,NDX100/5min ss=300 (local_rank=5) | US30/1min ss=300 (local_rank=3) | XAUUSD/1min ss=300 (local_rank=6),0.013,0.1483,50.5,0.0,17,313,"{'NDX100': 4.281, 'US30': 0.572, 'XAUUSD': 1.678}",0.8,4229,1903,45.0
3,NDX100+US30+XAUUSD,NDX100/5min ss=300 (local_rank=5) | US30/1min ss=300 (local_rank=3) | XAUUSD/1min ss=420 (local_rank=5),0.012,0.1122,52.4,0.3,12,313,"{'NDX100': 3.24, 'US30': 0.433, 'XAUUSD': 1.208}",0.8,5192,1459,28.1
3,GER40+NDX100+US30,NDX100/5min ss=300 (local_rank=5) | US30/1min ss=300 (local_rank=3) | GER40/1min ss=420 (local_rank=6),0.032,0.143,47.6,0.0,15,313,"{'NDX100': 4.13, 'US30': 0.552, 'GER40': 2.211}",0.8,3245,936,28.8
3,GBPUSD+NDX100+XAUUSD,NDX100/5min ss=300 (local_rank=5) | GBPUSD/1min ss=300 (local_rank=6) | XAUUSD/1min ss=300 (local_rank=6),0.004,0.1011,51.8,0.3,11,313,"{'NDX100': 2.92, 'GBPUSD': 0.817, 'XAUUSD': 1.145}",0.8,7006,2458,35.1
3,GBPUSD+NDX100+XAUUSD,NDX100/5min ss=300 (local_rank=5) | GBPUSD/1min ss=300 (local_rank=6) | XAUUSD/1min ss=420 (local_rank=5),-0.005,0.087,50.8,0.3,11,313,"{'NDX100': 2.511, 'GBPUSD': 0.702, 'XAUUSD': 0.936}",0.8,7969,1965,24.7
3,GBPUSD+GER40+NDX100,NDX100/5min ss=300 (local_rank=5) | GBPUSD/1min ss=300 (local_rank=6) | GER40/1min ss=420 (local_rank=6),-0.02,0.1154,47.9,0.6,11,313,"{'NDX100': 3.332, 'GBPUSD': 0.932, 'GER40': 1.784}",0.8,6022,1860,30.9
3,NDX100+XAUUSD+XAUUSD,NDX100/5min ss=300 (local_rank=5) | XAUUSD/1min ss=300 (local_rank=6) | XAUUSD/1min ss=420 (local_rank=5),0.008,0.1155,48.6,0.6,12,313,"{'NDX100': 3.335, 'XAUUSD': 1.244}",0.8,6372,2531,39.7
3,GER40+NDX100+XAUUSD,NDX100/5min ss=300 (local_rank=5) | XAUUSD/1min ss=300 (local_rank=6) | GER40/1min ss=420 (local_rank=6),-0.005,0.1454,51.4,0.6,15,313,"{'NDX100': 4.199, 'XAUUSD': 1.646, 'GER40': 2.248}",0.8,4425,1973,44.6
3,GER40+NDX100+XAUUSD,NDX100/5min ss=300 (local_rank=5) | XAUUSD/1min ss=420 (local_rank=5) | GER40/1min ss=420 (local_rank=6),0.004,0.1098,47.9,0.3,12,313,"{'NDX100': 3.17, 'XAUUSD': 1.182, 'GER40': 1.696}",0.8,5388,1639,30.4
3,GBPUSD+GER40+SPX500,GER40/1min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | GBPUSD/3min ss=180 (local_rank=7),0.034,0.2505,48.9,1.6,25,319,"{'GER40': 4.401, 'SPX500': 3.685, 'GBPUSD': 4.415}",0.8,3356,2486,74.1
3,GER40+SPX500+US30,GER40/1min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | US30/5min ss=180 (local_rank=4),0.144,0.1241,50.2,0.6,15,319,"{'GER40': 2.18, 'SPX500': 1.825, 'US30': 2.365}",0.8,5199,3069,59.0
3,GER40+SPX500+US30,GER40/1min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | US30/5min ss=180 (local_rank=4),0.144,0.146,48.6,0.9,18,319,"{'GER40': 2.565, 'SPX500': 2.147, 'US30': 2.781}",0.8,5199,3412,65.6
3,GER40+SPX500+US30,GER40/1min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | US30/5min ss=180 (local_rank=4),0.144,0.242,48.0,1.9,33,319,"{'GER40': 4.252, 'SPX500': 3.56, 'US30': 4.612}",0.8,5199,4320,83.1
3,EURUSD+GER40+SPX500,GER40/1min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | EURUSD/5min ss=300 (local_rank=6),0.0,0.2461,50.2,2.2,26,319,"{'GER40': 4.324, 'SPX500': 3.62, 'EURUSD': 12.912}",0.8,5852,5052,86.3
3,GER40+SPX500+US30,GER40/1min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | US30/5min ss=420 (local_rank=9),-0.01,0.1243,51.1,0.3,12,319,"{'GER40': 2.184, 'SPX500': 1.828, 'US30': 2.359}",0.8,4565,2373,52.0
3,GER40+SPX500+US30,GER40/1min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | US30/5min ss=420 (local_rank=9),-0.01,0.154,51.1,0.9,16,319,"{'GER40': 2.706, 'SPX500': 2.265, 'US30': 2.922}",0.8,4565,2788,61.1
3,GER40+SPX500+US30,GER40/1min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | US30/5min ss=420 (local_rank=9),-0.01,0.2424,51.4,0.9,31,319,"{'GER40': 4.259, 'SPX500': 3.565, 'US30': 4.6}",0.8,4565,3589,78.6
3,GER40+SPX500+XAUUSD,GER40/1min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | XAUUSD/5min ss=180 (local_rank=6),0.007,0.2318,50.2,0.3,25,319,"{'GER40': 4.072, 'SPX500': 3.409, 'XAUUSD': 12.646}",0.8,6141,5172,84.2
3,GER40+NDX100+SPX500,GER40/1min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | NDX100/3min ss=420 (local_rank=6),-0.012,0.1107,48.3,0.3,11,319,"{'GER40': 1.945, 'SPX500': 1.628, 'NDX100': 1.569}",0.8,5377,2193,40.8
3,GER40+SPX500+US30,GER40/1min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | US30/1min ss=300 (local_rank=3),0.06,0.2363,52.7,1.3,24,319,"{'GER40': 4.152, 'SPX500': 3.476, 'US30': 0.913}",0.8,3338,2146,64.3
3,GBPUSD+GER40+SPX500,GER40/1min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | GBPUSD/1min ss=300 (local_rank=6),-0.02,0.2301,52.0,0.9,16,319,"{'GER40': 4.042, 'SPX500': 3.384, 'GBPUSD': 1.858}",0.8,6115,4129,67.5
3,GER40+SPX500+XAUUSD,GER40/1min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | XAUUSD/1min ss=300 (local_rank=6),-0.005,0.2392,47.6,0.3,25,319,"{'GER40': 4.202, 'SPX500': 3.518, 'XAUUSD': 2.708}",0.8,4518,3334,73.8
3,GER40+SPX500+XAUUSD,GER40/1min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | XAUUSD/1min ss=420 (local_rank=5),-0.013,0.1694,48.6,0.3,15,319,"{'GER40': 2.977, 'SPX500': 2.492, 'XAUUSD': 1.824}",0.8,5481,2777,50.7
3,GER40+GER40+SPX500,GER40/1min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | GER40/1min ss=420 (local_rank=6),0.017,0.2281,51.4,0.9,19,319,"{'GER40': 3.526, 'SPX500': 3.355}",0.8,3534,2219,62.8
3,GBPUSD+GER40+US30,GER40/1min ss=300 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7) | US30/5min ss=180 (local_rank=4),0.015,0.1226,50.5,0.6,11,313,"{'GER40': 2.155, 'GBPUSD': 2.161, 'US30': 2.337}",0.8,5295,2776,52.4
3,GBPUSD+GER40+US30,GER40/1min ss=300 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7) | US30/5min ss=180 (local_rank=4),0.015,0.1455,47.3,1.0,12,313,"{'GER40': 2.556, 'GBPUSD': 2.564, 'US30': 2.772}",0.8,5295,3141,59.3
3,GBPUSD+GER40+US30,GER40/1min ss=300 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7) | US30/5min ss=180 (local_rank=4),0.015,0.247,49.2,1.6,23,313,"{'GER40': 4.339, 'GBPUSD': 4.352, 'US30': 4.705}",0.8,5295,4176,78.9
3,EURUSD+GBPUSD+GER40,GER40/1min ss=300 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7) | EURUSD/5min ss=300 (local_rank=6),0.015,0.2504,51.4,1.6,23,313,"{'GER40': 4.4, 'GBPUSD': 4.414, 'EURUSD': 13.138}",0.8,5948,4917,82.7
3,GBPUSD+GER40+US30,GER40/1min ss=300 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7) | US30/5min ss=420 (local_rank=9),0.012,0.2473,52.7,1.3,23,313,"{'GER40': 4.345, 'GBPUSD': 4.359, 'US30': 4.693}",0.8,4661,3450,74.0
3,GBPUSD+GER40+XAUUSD,GER40/1min ss=300 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7) | XAUUSD/5min ss=180 (local_rank=6),0.014,0.2437,48.2,0.3,22,313,"{'GER40': 4.282, 'GBPUSD': 4.296, 'XAUUSD': 13.3}",0.8,6237,5087,81.6
3,GBPUSD+GER40+NDX100,GER40/1min ss=300 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7) | NDX100/3min ss=420 (local_rank=6),0.024,0.1042,52.7,0.3,10,313,"{'GER40': 1.83, 'GBPUSD': 1.836, 'NDX100': 1.476}",0.8,5473,1817,33.2
3,GBPUSD+GER40+US30,GER40/1min ss=300 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7) | US30/1min ss=300 (local_rank=3),0.067,0.2098,49.5,1.0,16,313,"{'GER40': 3.686, 'GBPUSD': 3.697, 'US30': 0.81}",0.8,3434,1792,52.2
3,GBPUSD+GER40+US30,GER40/1min ss=300 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7) | US30/1min ss=300 (local_rank=3),0.067,0.4703,52.6,1.6,53,312,"{'GER40': 8.261, 'GBPUSD': 8.288, 'US30': 1.816}",0.8,3434,2834,82.5
3,GBPUSD+GER40+US30,GER40/1min ss=300 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7) | US30/1min ss=300 (local_rank=3),0.067,0.6941,49.5,4.2,96,311,"{'GER40': 12.194, 'GBPUSD': 12.233, 'US30': 2.68}",0.8,3434,3105,90.4
3,GBPUSD+GBPUSD+GER40,GER40/1min ss=300 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7) | GBPUSD/1min ss=300 (local_rank=6),0.013,0.1639,47.6,1.0,11,313,"{'GER40': 2.88, 'GBPUSD': 1.324}",0.8,6211,3114,50.1
