pool_row,asset,tf,tp_mode,search_score,search_pf,n_trades,split,is_pass_500,is_days_500,is_pass_750,is_days_750,is_pass_1000,is_days_1000,is_pass_1250,is_days_1250,is_pass_1500,is_days_1500,best_risk,is_pass,is_days_med,is_cohorts,oos_pass,oos_fail,oos_days_med,oos_days_p90,oos_cohorts,full_pass,full_days_med,target_raised%,capped%,avg_contracts
21889,MGC,5min,fixed_rr,22.5592,3.479,3040,2024-04-30,84.6,10,75.0,10,72.3,10,69.7,10,69.1,10,500,84.6,10,188,80.8,18.4,15,26,125,83.1,12,88.8,0.8,14.6
10777,MGC,5min,reversal_to_open,22.4993,3.459,5743,2024-04-30,69.7,17,66.0,17,66.0,16,65.4,16,65.4,16,500,69.7,17,188,49.6,48.8,22,72,125,61.7,17,71.6,28.3,30.3
16317,MGC,5min,reversal_to_open,22.4888,3.076,4169,2024-04-30,68.1,29,56.9,29,54.3,29,53.2,29,52.7,24,500,68.1,29,188,64.8,29.6,25,44,125,66.8,29,75.1,1.9,17.8
15955,MGC,3min,reversal_to_open,22.4733,3.162,2732,2024-04-30,79.8,17,73.4,16,72.9,16,71.8,16,70.2,16,500,79.8,17,188,85.6,9.6,16,32,125,82.1,17,86.9,21.8,28.3
17987,MGC,3min,reversal_to_open,22.4502,3.665,5649,2024-04-30,69.1,26,60.6,25,59.0,22,56.9,24,54.3,19,500,69.1,26,188,57.6,40.0,26,124,125,64.5,26,70.0,1.9,13.8
2431,MGC,5min,opposite_level,22.4471,2.939,6041,2024-04-30,50.5,17,39.9,17,38.3,16,37.2,17,37.8,16,500,50.5,17,188,62.4,35.2,16,43,125,55.3,17,68.1,2.1,20.0
22665,MGC,3min,opposite_level,22.4463,3.53,3092,2024-04-30,84.0,15,70.7,12,71.8,11,63.3,11,64.4,11,500,84.0,15,188,79.2,19.2,11,29,125,82.1,12,85.3,4.5,18.4
18535,MGC,3min,opposite_level,22.4265,3.161,7466,2024-04-30,55.9,12,54.3,12,54.8,12,54.8,11,56.4,11,1500,56.4,11,188,40.0,59.2,11,37,125,49.8,11,59.7,51.0,39.4
16853,MGC,5min,reversal_to_open,22.4261,3.611,3676,2024-04-30,64.9,26,59.0,23,58.0,24,56.9,23,56.9,23,500,64.9,26,188,68.8,28.8,23,44,125,66.5,24,75.7,20.9,29.1
4239,MGC,5min,opposite_level,22.4227,3.066,4959,2024-04-30,59.0,22,53.7,19,51.1,17,51.1,17,51.6,17,500,59.0,22,188,52.8,46.4,23,66,125,56.5,22,69.0,15.6,25.7
20449,MGC,5min,reversal_to_open,22.3836,3.354,5872,2024-04-30,62.2,24,52.7,19,50.5,22,50.5,22,50.5,22,500,62.2,24,188,64.0,33.6,18,54,125,62.9,19,73.2,3.3,20.6
18379,MGC,5min,reversal_to_open,22.3583,4.02,1247,2024-04-30,96.3,43,93.6,39,88.3,38,82.4,38,80.3,36,500,96.3,43,188,87.2,8.0,53,115,125,92.7,44,88.2,0.7,13.9
8227,MGC,5min,opposite_level,22.3501,5.952,1208,2024-04-30,87.8,47,84.0,46,73.9,43,68.1,44,64.4,40,500,87.8,47,188,91.2,2.4,64,109,125,89.1,53,79.9,0.0,7.4
8905,MGC,5min,opposite_level,22.3437,3.949,2427,2024-04-30,91.5,12,81.9,12,77.7,12,70.2,11,70.7,11,500,91.5,12,188,90.4,8.0,17,31,125,91.1,16,89.5,0.2,13.0
20815,MGC,5min,reversal_to_open,22.3388,3.879,3029,2024-04-30,79.3,18,69.1,17,66.5,17,64.4,18,61.7,17,500,79.3,18,188,78.4,20.0,18,52,125,78.9,18,80.2,1.4,16.0
17573,MGC,3min,opposite_level,22.309,3.171,5910,2024-04-30,58.5,19,56.4,19,54.8,19,52.7,19,51.6,17,500,58.5,19,188,56.0,42.4,22,74,125,57.5,19,68.7,0.6,13.0
21091,MGC,3min,reversal_to_open,22.2888,4.689,1839,2024-04-30,72.3,71,60.6,66,56.9,64,60.6,65,60.6,61,500,72.3,71,188,41.6,54.4,143,407,125,60.1,74,71.2,2.4,12.8
17029,MGC,3min,reversal_to_open,22.2581,3.33,6859,2024-04-30,69.7,17,62.2,17,54.8,16,49.5,17,50.0,17,500,69.7,17,188,76.8,20.8,17,33,125,72.5,17,80.2,0.2,12.9
10033,MGC,3min,reversal_to_open,22.1719,4.4,1219,2024-04-30,97.9,26,92.6,25,90.4,24,81.9,23,81.4,23,500,97.9,26,188,97.6,0.0,25,46,125,97.8,25,80.5,0.5,12.6
12871,MGC,3min,reversal_to_open,22.1561,3.724,1031,2024-04-30,61.2,96,52.1,94,53.7,81,50.0,88,51.1,81,500,61.2,96,188,62.4,33.6,94,178,125,61.7,94,68.7,2.3,15.8
971,MGC,3min,reversal_to_open,22.1437,3.465,2438,2024-04-30,68.6,31,63.3,26,60.6,25,56.9,24,55.3,24,500,68.6,31,188,79.2,19.2,18,45,125,72.8,25,81.5,5.7,22.7
17067,MGC,3min,opposite_level,22.0399,3.305,3016,2024-04-30,79.8,22,71.3,18,70.7,16,66.0,16,64.9,15,500,79.8,22,188,84.0,15.2,16,33,125,81.5,18,84.0,6.9,15.7
21277,MGC,3min,reversal_to_open,22.0252,3.957,2292,2024-04-30,72.3,26,69.7,25,68.6,25,69.1,25,67.6,25,500,72.3,26,188,68.8,27.2,23,47,125,70.9,25,78.6,37.2,34.8
22625,MGC,3min,reversal_to_open,22.0165,3.035,5211,2024-04-30,45.7,31,40.4,30,39.9,30,40.4,26,39.4,23,500,45.7,31,188,56.8,40.0,23,52,125,50.2,26,62.6,7.6,24.6
21259,MGC,3min,reversal_to_open,21.9114,3.623,2330,2024-04-30,70.7,31,69.1,29,68.1,26,67.0,25,67.6,25,500,70.7,31,188,72.8,23.2,22,47,125,71.6,26,80.2,48.6,38.0
16093,MGC,3min,reversal_to_open,21.8803,4.443,1650,2024-04-30,84.0,36,72.9,33,68.6,32,64.4,29,62.8,29,500,84.0,36,188,93.6,4.0,26,60,125,87.9,32,85.0,1.0,14.6
12731,MGC,3min,reversal_to_open,21.8774,3.82,3870,2024-04-30,66.5,25,60.1,24,58.0,18,59.0,19,58.0,19,500,66.5,25,188,56.8,37.6,25,82,125,62.6,25,70.3,10.0,22.4
22487,MGC,3min,reversal_to_open,21.8757,3.35,3255,2024-04-30,78.2,33,66.5,32,63.8,30,60.1,32,58.5,30,500,78.2,33,188,57.6,38.4,37,79,125,70.0,33,78.6,1.6,12.3
21961,MGC,3min,reversal_to_open,21.8589,4.901,2004,2024-04-30,72.3,47,59.0,44,57.4,39,53.7,37,52.1,33,500,72.3,47,188,85.6,9.6,33,74,125,77.6,40,80.8,0.9,14.2
18437,MGC,3min,reversal_to_open,21.7746,3.719,1376,2024-04-30,77.1,45,68.6,44,64.4,40,62.8,38,61.7,33,500,77.1,45,188,68.0,24.8,65,120,125,73.5,51,82.7,12.9,26.4
17703,MGC,3min,reversal_to_open,21.7374,4.279,878,2024-04-30,93.6,54,84.0,53,79.3,50,77.7,50,75.0,45,500,93.6,54,188,88.0,4.8,87,255,125,91.4,66,93.3,3.0,14.4
7527,MGC,3min,reversal_to_open,21.7302,4.532,2471,2024-04-30,81.9,22,73.4,19,71.3,18,66.5,16,66.0,16,500,81.9,22,188,94.4,3.2,15,33,125,86.9,18,90.4,4.0,19.7
15847,MGC,3min,opposite_level,21.7256,4.437,2163,2024-04-30,85.6,17,75.0,16,69.1,15,64.9,12,63.8,12,500,85.6,17,188,90.4,8.8,15,29,125,87.5,16,90.7,4.2,20.3
20359,MGC,3min,opposite_level,21.6302,4.048,1234,2024-04-30,90.4,23,81.9,19,80.3,18,78.2,18,77.1,17,500,90.4,23,188,93.6,4.0,18,39,125,91.7,19,88.2,5.6,22.1
21565,MGC,3min,opposite_level,21.5714,3.736,3412,2024-04-30,62.8,31,58.0,29,57.4,23,54.8,23,55.9,23,500,62.8,31,188,75.2,23.2,25,51,125,67.7,29,74.8,2.6,11.8
4283,MGC,3min,opposite_level,21.5678,3.063,10052,2024-04-30,66.0,16,58.5,15,54.3,15,52.1,15,51.1,15,500,66.0,16,188,75.2,23.2,15,37,125,69.6,15,79.6,0.1,11.0
3775,MGC,3min,opposite_level,21.5013,3.239,3846,2024-04-30,65.4,18,58.0,16,57.4,15,56.9,15,57.4,15,500,65.4,18,188,64.0,35.2,25,74,125,64.9,19,74.8,4.3,19.8
2583,MGC,3min,opposite_level,21.4395,3.92,3097,2024-04-30,61.7,31,57.4,29,55.3,24,54.8,24,55.3,23,500,61.7,31,188,77.6,20.0,23,47,125,68.1,25,74.4,2.4,11.2
